date,temperature_2m,relative_humidity_2m,dew_point_2m,wind_speed_10m,wind_gusts_10m,precipitation,rain,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,visibility,storm_index,IFI_calibrated,SSI,SIGATC_risk_score_v2,SIGATC_risk_label_v2,SIGATC_risk_description
2025-10-01 10:00:00+00:00,23.488499,36.0,7.558428,6.489992,15.84,0.0,0.0,0.077,0.148,24140.0,0.28279787,0.042979451827704906,0.25684932,0.1628886624239385,green,Baixo risco — condições normais
2025-10-01 11:00:00+00:00,25.9385,31.0,7.5123777,15.745627,32.760002,0.0,0.0,0.078,0.147,24140.0,0.30016696,0.07517123315483332,0.25684932,0.18766909884288907,green,Baixo risco — condições normais
2025-10-01 12:00:00+00:00,28.5885,28.0,8.3001375,13.37825,37.44,0.0,0.0,0.077,0.147,24140.0,0.29136115,0.08401826675981283,0.25570777,0.18768970994278789,green,Baixo risco — condições normais
2025-10-01 13:00:00+00:00,31.3885,23.0,7.7731576,12.904882,30.599998,0.0,0.0,0.076,0.147,24140.0,0.23743388,0.07094748597592115,0.2545662,0.1541906832717359,green,Baixo risco — condições normais
2025-10-01 14:00:00+00:00,33.6385,20.0,7.584939,10.296251,28.44,0.0,0.0,0.074,0.146,24140.0,0.20790233,0.0666666692122817,0.25114155,0.13728449819609523,green,Baixo risco — condições normais
2025-10-01 15:00:00+00:00,35.1385,18.0,7.26455,4.5536795,23.4,0.0,0.0,0.072,0.146,24140.0,0.17713517,0.05696346890181303,0.24885845,0.11704931920394301,green,Baixo risco — condições normais
2025-10-01 16:00:00+00:00,35.4385,16.0,5.793166,4.5536795,13.32,0.0,0.0,0.07,0.146,24140.0,0.13381691,0.0376712316647172,0.24657534,0.08574407221749425,green,Baixo risco — condições normais
2025-10-01 17:00:00+00:00,35.9885,16.0,6.2322063,8.209263,18.72,0.0,0.0,0.069,0.146,24140.0,0.1479851,0.04788812901824713,0.24543379,0.09793661488220096,green,Baixo risco — condições normais
2025-10-01 18:00:00+00:00,35.3385,16.0,5.7133207,8.350138,22.68,0.0,0.0,0.067,0.145,24140.0,0.16075674,0.05525114294141531,0.24200913,0.10800393996760249,green,Baixo risco — condições normais
2025-10-01 19:00:00+00:00,34.8885,17.0,6.2302427,10.163227,22.319998,0.0,0.0,0.067,0.145,24140.0,0.18597253,0.054566207341849804,0.24200913,0.12026936700567603,green,Baixo risco — condições normais
2025-10-01 20:00:00+00:00,33.9385,18.0,6.2925687,10.1887,22.68,0.0,0.0,0.067,0.145,24140.0,0.2357859,0.05525114294141531,0.24200913,0.1455185222439468,green,Baixo risco — condições normais
2025-10-01 21:00:00+00:00,32.7385,19.0,6.1007457,9.449572,22.319998,0.0,0.0,0.067,0.145,24140.0,0.25831068,0.054566207341849804,0.24200913,0.15643844148144126,green,Baixo risco — condições normais
2025-10-01 22:00:00+00:00,30.6885,22.0,6.540242,6.1094027,18.72,0.0,0.0,0.067,0.144,24140.0,0.30755612,0.04765981808304787,0.24086758,0.17760797031223774,green,Baixo risco — condições normais
2025-10-01 23:00:00+00:00,29.7885,24.0,7.0559154,6.1305785,14.4,0.0,0.0,0.068,0.144,24140.0,0.30591008,0.039497717283666134,0.24200913,0.17270389897748828,green,Baixo risco — condições normais
2025-10-02 00:00:00+00:00,28.488499,28.0,8.214514,5.8603754,16.199999,0.0,0.0,0.068,0.144,24140.0,0.3410237,0.042922371067106724,0.24200913,0.19197304220870137,green,Baixo risco — condições normais
2025-10-02 01:00:00+00:00,28.238499,28.0,8.000438,7.729527,18.359999,0.0,0.0,0.069,0.143,24140.0,0.2996251,0.04703196417540312,0.24200915,0.17332853144034743,green,Baixo risco — condições normais
2025-10-02 02:00:00+00:00,27.488499,30.0,8.37198,9.178235,20.880001,0.0,0.0,0.069,0.143,24140.0,0.3131646,0.05182648729532957,0.24200915,0.1824955395422876,green,Baixo risco — condições normais
2025-10-02 03:00:00+00:00,26.4385,32.0,8.413928,9.726665,22.68,0.0,0.0,0.069,0.143,24140.0,0.3162475,0.05525114294141531,0.24200915,0.18574931798502803,green,Baixo risco — condições normais
2025-10-02 04:00:00+00:00,25.6885,33.0,8.213455,9.72,22.68,0.0,0.0,0.07,0.143,24140.0,0.3316674,0.055308219976723194,0.24315068,0.1934878067113459,green,Baixo risco — condições normais
2025-10-02 05:00:00+00:00,25.1885,34.0,8.2155075,10.446206,24.84,0.0,0.0,0.07,0.142,24140.0,0.3354445,0.05936073046177626,0.24200915,0.1974026202224195,green,Baixo risco — condições normais
2025-10-02 06:00:00+00:00,24.4385,34.0,7.557306,8.350138,26.64,0.0,0.0,0.071,0.142,24140.0,0.33078268,0.06284246314316988,0.24315068,0.1968125724233687,green,Baixo risco — condições normais
2025-10-02 07:00:00+00:00,23.8885,35.0,7.498526,8.049845,19.8,0.0,0.0,0.071,0.142,24140.0,0.313988,0.049828764982521534,0.24315068,0.1819083825685084,green,Baixo risco — condições normais
2025-10-02 08:00:00+00:00,23.3385,35.0,7.013932,6.9899354,19.08,0.0,0.0,0.072,0.142,24140.0,0.31033263,0.048515982925891876,0.24429224,0.17942430451512337,green,Baixo risco — condições normais
2025-10-02 09:00:00+00:00,22.8885,36.0,7.0279365,7.072878,16.919998,0.0,0.0,0.072,0.141,24140.0,0.30885234,0.04434931371361017,0.24315068,0.1766008292324841,green,Baixo risco — condições normais
2025-10-02 10:00:00+00:00,23.738499,34.0,6.9427705,8.209263,19.44,0.0,0.0,0.073,0.141,24140.0,0.28279048,0.049200914800167084,0.24429224,0.16599569842219353,green,Baixo risco — condições normais
2025-10-02 11:00:00+00:00,25.5885,32.0,7.673676,12.413476,26.64,0.0,0.0,0.073,0.141,24140.0,0.28861758,0.06289954110980034,0.24429224,0.17575856111943722,green,Baixo risco — condições normais
2025-10-02 12:00:00+00:00,28.5885,27.0,7.76495,14.372974,33.48,0.0,0.0,0.073,0.141,24140.0,0.2747378,0.07591323927044868,0.24429224,0.1753255221992731,green,Baixo risco — condições normais
2025-10-02 13:00:00+00:00,31.0385,21.0,6.154959,17.31746,37.8,0.0,0.0,0.072,0.141,24140.0,0.24690661,0.08407533634454012,0.24315068,0.16549097234383225,green,Baixo risco — condições normais
2025-10-02 14:00:00+00:00,32.788498,19.0,6.14155,16.418526,37.8,0.0,0.0,0.071,0.14,24140.0,0.23020446,0.08396118134260178,0.24086758,0.15708282217383385,green,Baixo risco — condições normais
2025-10-02 15:00:00+00:00,34.038498,18.0,6.373596,15.188415,35.64,0.0,0.0,0.069,0.14,24140.0,0.21456644,0.07973744254559278,0.23858447,0.14715194096788764,green,Baixo risco — condições normais
2025-10-02 16:00:00+00:00,34.8385,16.0,5.3140044,14.799459,33.839996,0.0,0.0,0.068,0.14,24140.0,0.19375077,0.07625570520758629,0.23744293,0.13500323705375195,green,Baixo risco — condições normais
2025-10-02 17:00:00+00:00,35.1885,15.0,4.6656294,14.332341,33.12,0.0,0.0,0.067,0.14,24140.0,0.18357234,0.07482876442372799,0.23630138,0.12920055072754622,green,Baixo risco — condições normais
2025-10-02 18:00:00+00:00,35.2385,15.0,4.705258,13.138765,31.68,0.0,0.0,0.066,0.139,24140.0,0.1793474,0.07197488471865654,0.23401827,0.12566114030778408,green,Baixo risco — condições normais
2025-10-02 19:00:00+00:00,34.6385,14.0,3.2487164,12.57426,29.88,0.0,0.0,0.065,0.139,24140.0,0.16799206,0.06849314831197262,0.23287672,0.1182426018640399,green,Baixo risco — condições normais
2025-10-02 20:00:00+00:00,33.6885,13.0,1.4624282,11.609651,27.72,0.0,0.0,0.065,0.139,24140.0,0.18157682,0.06438355706632137,0.23287672,0.12298018764704466,green,Baixo risco — condições normais
2025-10-02 21:00:00+00:00,32.0885,14.0,1.2405685,9.007196,24.48,0.0,0.0,0.066,0.139,24140.0,0.2250804,0.058276254683732986,0.23401827,0.14167832769453526,green,Baixo risco — condições normais
2025-10-02 22:00:00+00:00,28.988499,19.0,3.0361652,6.130579,17.64,0.0,0.0,0.066,0.139,24140.0,0.31752664,0.04526255652308464,0.23401827,0.18139459751546383,green,Baixo risco — condições normais
2025-10-02 23:00:00+00:00,27.7885,21.0,3.4654074,6.130579,14.759999,0.0,0.0,0.067,0.138,24140.0,0.3340191,0.03978310339152813,0.23401827,0.1869010990485549,green,Baixo risco — condições normais
2025-10-03 00:00:00+00:00,26.4385,23.0,3.631999,6.162207,16.199999,0.0,0.0,0.069,0.14,24140.0,0.3403244,0.04275113809853792,0.23858447,0.19153776997700334,green,Baixo risco — condições normais
2025-10-03 01:00:00+00:00,26.4385,23.0,3.631999,9.178235,21.599998,0.0,0.0,0.069,0.14,24140.0,0.27720493,0.05302511062473059,0.23858447,0.16511502070352435,green,Baixo risco — condições normais
2025-10-03 02:00:00+00:00,25.9385,24.0,3.8169563,10.594036,24.48,0.0,0.0,0.069,0.139,24140.0,0.2759528,0.05844748765230179,0.23744293,0.16720013692975044,green,Baixo risco — condições normais
2025-10-03 03:00:00+00:00,25.238499,25.0,3.8065574,10.8955765,25.199999,0.0,0.0,0.07,0.139,24140.0,0.2711681,0.059874425642192364,0.23858447,0.16552126919850707,green,Baixo risco — condições normais
2025-10-03 04:00:00+00:00,24.738499,25.0,3.3831904,10.538843,25.199999,0.0,0.0,0.07,0.139,24140.0,0.27891627,0.059874425642192364,0.23858447,0.16939534759148955,green,Baixo risco — condições normais
2025-10-03 05:00:00+00:00,24.1885,25.0,2.9173422,10.182337,24.48,0.0,0.0,0.071,0.139,24140.0,0.27518272,0.058561643585562706,0.23972604,0.16687218379229307,green,Baixo risco — condições normais
2025-10-03 06:00:00+00:00,22.7885,30.0,4.307762,7.5942073,23.759998,0.0,0.0,0.071,0.139,24140.0,0.32026145,0.05719177611172199,0.23972604,0.18872661236673594,green,Baixo risco — condições normais
2025-10-03 07:00:00+00:00,22.2885,31.0,4.342381,8.287822,19.08,0.0,0.0,0.071,0.138,24140.0,0.31463307,0.04823059495538473,0.23858447,0.18143183318898082,green,Baixo risco — condições normais
2025-10-03 08:00:00+00:00,22.0885,32.0,4.6222887,11.525623,25.199999,0.0,0.0,0.072,0.138,24140.0,0.33523005,0.05993150267750025,0.23972602,0.19758077757433057,green,Baixo risco — condições normais
2025-10-03 09:00:00+00:00,21.2885,38.0,6.39544,13.684735,30.239998,0.0,0.0,0.072,0.138,24140.0,0.37304306,0.06952054519206285,0.23972602,0.22128180274739861,green,Baixo risco — condições normais
2025-10-03 10:00:00+00:00,21.8885,41.0,8.043014,15.226764,33.48,0.0,0.0,0.072,0.138,24140.0,0.3886207,0.07568492833524942,0.23972602,0.23215281637385488,green,Baixo risco — condições normais
2025-10-03 11:00:00+00:00,24.0385,38.0,8.842847,17.811815,37.44,0.0,0.0,0.072,0.138,24140.0,0.35240996,0.0832191789522767,0.23972602,0.2178145688958466,green,Baixo risco — condições normais
2025-10-03 12:00:00+00:00,26.738499,33.0,9.131103,19.353138,43.92,0.0,0.0,0.072,0.138,24140.0,0.33993113,0.09554794523864985,0.23972602,0.21773953782394528,green,Baixo risco — condições normais
2025-10-03 13:00:00+00:00,28.988499,29.0,9.162566,18.671474,42.839996,0.0,0.0,0.071,0.137,24140.0,0.31103364,0.09337898716330528,0.23744293,0.20220631174743176,green,Baixo risco — condições normais
2025-10-03 14:00:00+00:00,31.0885,25.0,8.750605,16.862455,40.32,0.0,0.0,0.07,0.137,24140.0,0.2772817,0.08852740097790956,0.23630136,0.1829045512713492,green,Baixo risco — condições normais
2025-10-03 15:00:00+00:00,32.6885,21.0,7.518209,14.917212,36.719997,0.0,0.0,0.069,0.137,24140.0,0.23992598,0.0816210051998496,0.23515981,0.16077349288389087,green,Baixo risco — condições normais
2025-10-03 16:00:00+00:00,33.6385,18.0,6.049438,13.679999,32.760002,0.0,0.0,0.067,0.137,24140.0,0.20727122,0.07397260330617428,0.23287672,0.14062191080302,green,Baixo risco — condições normais
2025-10-03 17:00:00+00:00,34.1885,16.0,4.7946615,13.004921,30.599998,0.0,0.0,0.066,0.137,24140.0,0.18601052,0.06980593409389257,0.23173515,0.12790822936221957,green,Baixo risco — condições normais
2025-10-03 18:00:00+00:00,34.4385,14.0,3.0913663,9.826088,29.16,0.0,0.0,0.066,0.136,24140.0,0.16641015,0.06700912956148386,0.23059362,0.11670963885262609,green,Baixo risco — condições normais
2025-10-03 19:00:00+00:00,33.8885,14.0,2.6585171,10.239453,24.48,0.0,0.0,0.066,0.136,24140.0,0.15436459,0.05810502264648676,0.23059362,0.1062348042614758,green,Baixo risco — condições normais
2025-10-03 20:00:00+00:00,32.8385,16.0,3.7152035,9.9571085,22.68,0.0,0.0,0.066,0.136,24140.0,0.19629118,0.05468036700040102,0.23059362,0.12548577273264527,green,Baixo risco — condições normais
2025-10-03 21:00:00+00:00,31.2885,18.0,4.143124,8.473393,21.599998,0.0,0.0,0.066,0.136,24140.0,0.2663668,0.0526255676522851,0.23059362,0.1594961886294186,green,Baixo risco — condições normais
2025-10-03 22:00:00+00:00,28.3885,22.0,4.6267323,5.937272,16.919998,0.0,0.0,0.066,0.136,24140.0,0.3384676,0.043721460737288,0.23059362,0.1910945293493569,green,Baixo risco — condições normais
2025-10-03 23:00:00+00:00,27.2885,24.0,4.953562,6.5693827,15.119999,0.0,0.0,0.067,0.136,24140.0,0.338714,0.040353880263864994,0.23173517,0.18953394191339612,green,Baixo risco — condições normais
2025-10-04 00:00:00+00:00,26.8885,23.0,4.0090003,7.342588,16.56,0.0,0.0,0.067,0.135,24140.0,0.300668,0.04303652886301279,0.23059362,0.17185226501896977,green,Baixo risco — condições normais
2025-10-04 01:00:00+00:00,26.2885,24.0,4.111722,8.905908,20.519999,0.0,0.0,0.067,0.135,24140.0,0.26488963,0.050570775754749775,0.23059362,0.1577302017249167,green,Baixo risco — condições normais
2025-10-04 02:00:00+00:00,25.8385,26.0,4.8759103,10.931203,26.28,0.0,0.0,0.068,0.135,24140.0,0.28226128,0.06158675905317068,0.23173517,0.17192402062937617,green,Baixo risco — condições normais
2025-10-04 03:00:00+00:00,24.7885,31.0,6.514248,11.090103,27.0,0.0,0.0,0.068,0.135,24140.0,0.3382888,0.0629566228017211,0.23173517,0.20062271831557155,green,Baixo risco — condições normais
2025-10-04 04:00:00+00:00,23.8885,35.0,7.498526,10.105681,25.919998,0.0,0.0,0.069,0.135,24140.0,0.3665883,0.060958901420235634,0.23287672,0.21377359796315432,green,Baixo risco — condições normais
2025-10-04 05:00:00+00:00,23.3385,37.0,7.8277187,9.72,23.759998,0.0,0.0,0.069,0.135,24140.0,0.3700845,0.05684931017458439,0.23287672,0.21346690226346254,green,Baixo risco — condições normais
2025-10-04 06:00:00+00:00,22.488499,40.0,8.217431,9.746631,23.4,0.0,0.0,0.069,0.135,24140.0,0.37325448,0.05616438202559948,0.23287672,0.21470943000167608,green,Baixo risco — condições normais
2025-10-04 07:00:00+00:00,22.1385,42.0,8.623342,9.826088,23.039999,0.0,0.0,0.07,0.134,24140.0,0.3692691,0.05547945015132427,0.23287672,0.2123742764815688,green,Baixo risco — condições normais
2025-10-04 08:00:00+00:00,21.738499,43.0,8.610439,10.805999,25.56,0.0,0.0,0.07,0.134,24140.0,0.37692812,0.060273969545960426,0.23287672,0.21860104519873857,green,Baixo risco — condições normais
2025-10-04 09:00:00+00:00,21.2885,45.0,8.875653,12.324414,27.359999,0.0,0.0,0.071,0.134,24140.0,0.3848946,0.06375570688396692,0.23401828,0.22432515816763043,green,Baixo risco — condições normais
2025-10-04 10:00:00+00:00,21.988499,43.0,8.836253,17.298738,36.0,0.0,0.0,0.071,0.134,24140.0,0.38042668,0.0801940644159913,0.23401828,0.23031036974862218,green,Baixo risco — condições normais
2025-10-04 11:00:00+00:00,23.6385,40.0,9.2469,21.629978,45.36,0.0,0.0,0.071,0.134,24140.0,0.38535935,0.0980022856965661,0.23401828,0.24168081628158689,green,Baixo risco — condições normais
2025-10-04 12:00:00+00:00,26.1385,35.0,9.479674,20.945072,48.6,0.0,0.0,0.071,0.134,24140.0,0.364555,0.10416666511446238,0.23401828,0.23436083318665624,green,Baixo risco — condições normais
2025-10-04 13:00:00+00:00,28.3385,31.0,9.593549,20.608229,46.079998,0.0,0.0,0.071,0.134,24140.0,0.33212584,0.09937214199453592,0.23401828,0.21574899228289723,green,Baixo risco — condições normais
2025-10-04 14:00:00+00:00,30.5885,27.0,9.469096,18.678415,43.92,0.0,0.0,0.07,0.133,24140.0,0.29969808,0.09514840226620436,0.23173517,0.19742324342951179,green,Baixo risco — condições normais
2025-10-04 15:00:00+00:00,32.6385,24.0,9.44868,15.94601,40.32,0.0,0.0,0.069,0.133,24140.0,0.26804042,0.08824201300740242,0.2305936,0.17814121581614017,green,Baixo risco — condições normais
2025-10-04 16:00:00+00:00,33.9385,21.0,8.54998,12.72283,35.28,0.0,0.0,0.068,0.133,24140.0,0.23295863,0.07859588973224163,0.22945206,0.1557772597298026,green,Baixo risco — condições normais
2025-10-04 17:00:00+00:00,34.538498,19.0,7.5688844,9.0,28.08,0.0,0.0,0.067,0.133,24140.0,0.19843847,0.06484018173068762,0.22831051,0.1316393236629665,green,Baixo risco — condições normais
2025-10-04 18:00:00+00:00,34.788498,18.0,6.981143,7.6367526,20.519999,0.0,0.0,0.066,0.133,24140.0,0.16970493,0.0503995418548584,0.22716895,0.11005223542451859,green,Baixo risco — condições normais
2025-10-04 19:00:00+00:00,34.2385,18.0,6.535643,9.114471,20.519999,0.0,0.0,0.066,0.133,24140.0,0.1709568,0.0503995418548584,0.22716895,0.11067817360162735,green,Baixo risco — condições normais
2025-10-04 20:00:00+00:00,33.2385,18.0,5.7251883,10.239453,22.68,0.0,0.0,0.066,0.133,24140.0,0.20287448,0.054509133100509644,0.22716895,0.12869180738925934,green,Baixo risco — condições normais
2025-10-04 21:00:00+00:00,31.6885,19.0,5.243478,10.1376915,23.039999,0.0,0.0,0.066,0.132,24140.0,0.26063332,0.05513698421418667,0.2260274,0.1578851519152522,green,Baixo risco — condições normais
2025-10-04 22:00:00+00:00,28.988499,23.0,5.7669296,8.647496,20.519999,0.0,0.0,0.066,0.132,24140.0,0.33558348,0.050342464819550514,0.2260274,0.19296297151595354,green,Baixo risco — condições normais
2025-10-04 23:00:00+00:00,28.0385,25.0,6.1750865,11.159999,25.199999,0.0,0.0,0.067,0.132,24140.0,0.36278757,0.0593036487698555,0.22716895,0.21104561164975166,green,Baixo risco — condições normais
2025-10-05 00:00:00+00:00,27.3385,28.0,7.2295246,12.24,28.44,0.0,0.0,0.066,0.131,24140.0,0.37435254,0.06535388436168432,0.22488585,0.21985321445390582,green,Baixo risco — condições normais
2025-10-05 01:00:00+00:00,26.3385,30.0,7.3784685,13.324863,31.68,0.0,0.0,0.067,0.131,24140.0,0.35272413,0.07157534174621105,0.2260274,0.21214973833411932,green,Baixo risco — condições normais
2025-10-05 02:00:00+00:00,25.6885,32.0,7.76078,14.081478,32.399998,0.0,0.0,0.067,0.131,24140.0,0.35888976,0.07294519804418087,0.2260274,0.2159174783155322,green,Baixo risco — condições normais
2025-10-05 03:00:00+00:00,24.8885,33.0,7.5139837,13.339445,31.319998,0.0,0.0,0.067,0.131,24140.0,0.35493731,0.07089040614664555,0.2260274,0.21291386056691408,green,Baixo risco — condições normais
2025-10-05 04:00:00+00:00,23.988499,35.0,7.586619,11.928989,28.8,0.0,0.0,0.068,0.131,24140.0,0.35552067,0.06615296751260757,0.22716895,0.21083681657910347,green,Baixo risco — condições normais
2025-10-05 05:00:00+00:00,23.488499,36.0,7.558428,11.620809,26.64,0.0,0.0,0.068,0.131,24140.0,0.34912413,0.06204337626695633,0.22716895,0.20558375492691994,green,Baixo risco — condições normais
2025-10-05 06:00:00+00:00,22.738499,39.0,8.06803,9.255571,26.28,0.0,0.0,0.068,0.13,24140.0,0.36687082,0.061301371082663536,0.2260274,0.21408609580248594,green,Baixo risco — condições normais
2025-10-05 07:00:00+00:00,22.1885,41.0,8.31246,8.4042845,21.96,0.0,0.0,0.069,0.13,24140.0,0.35969517,0.05313926935195923,0.22716895,0.20641721785068512,green,Baixo risco — condições normais
2025-10-05 08:00:00+00:00,21.8385,42.0,8.353126,8.759178,20.519999,0.0,0.0,0.069,0.13,24140.0,0.35866058,0.0503995418548584,0.22716895,0.20453006029129028,green,Baixo risco — condições normais
2025-10-05 09:00:00+00:00,21.6385,43.0,8.52011,9.826088,23.4,0.0,0.0,0.07,0.13,24140.0,0.36101574,0.05593607109040022,0.2283105,0.2084759040735662,green,Baixo risco — condições normais
2025-10-05 10:00:00+00:00,22.238499,43.0,9.062046,11.609651,25.56,0.0,0.0,0.07,0.13,24140.0,0.35071626,0.060045658610761166,0.2283105,0.20538096083328128,green,Baixo risco — condições normais
2025-10-05 11:00:00+00:00,24.238499,41.0,10.152824,17.555305,36.719997,0.0,0.0,0.07,0.13,24140.0,0.36370987,0.081278539262712,0.2283105,0.22249420313164592,green,Baixo risco — condições normais
2025-10-05 12:00:00+00:00,27.3885,36.0,11.003152,19.803272,44.639996,0.0,0.0,0.07,0.13,24140.0,0.35490504,0.09634702559560537,0.2283105,0.22562603233382106,green,Baixo risco — condições normais
2025-10-05 13:00:00+00:00,29.488499,32.0,11.067553,18.875126,43.56,0.0,0.0,0.07,0.13,24140.0,0.32717928,0.09429223742336035,0.2283105,0.2107357601635158,green,Baixo risco — condições normais
2025-10-05 14:00:00+00:00,31.6885,28.0,10.9520855,16.92383,41.039997,0.0,0.0,0.069,0.129,24140.0,0.29426402,0.08938355837017298,0.22602738,0.1918237884528935,green,Baixo risco — condições normais
2025-10-05 15:00:00+00:00,33.3885,23.0,9.442711,13.104198,37.079998,0.0,0.0,0.068,0.129,24140.0,0.2513126,0.08179223071783781,0.22488585,0.16655242210254073,green,Baixo risco — condições normais
2025-10-05 16:00:00+00:00,34.538498,21.0,9.044927,9.659814,29.519999,0.0,0.0,0.067,0.129,24140.0,0.21517703,0.06735159456729889,0.22374429,0.14126431196928024,green,Baixo risco — condições normais
2025-10-05 17:00:00+00:00,35.0885,19.0,8.017117,7.5599995,22.319998,0.0,0.0,0.066,0.129,24140.0,0.18076652,0.05359588749706745,0.22260274,0.11718120519071817,green,Baixo risco — condições normais
2025-10-05 18:00:00+00:00,34.4885,20.0,8.282195,4.73506,18.72,0.0,0.0,0.065,0.129,24140.0,0.17823873,0.046689498238265514,0.22146118,0.11246411642059684,green,Baixo risco — condições normais
2025-10-05 19:00:00+00:00,33.9385,19.0,7.0797114,6.2145634,15.4800005,0.0,0.0,0.065,0.129,24140.0,0.16706374,0.040525115095078945,0.22146118,0.1037944289855659,green,Baixo risco — condições normais
2025-10-05 20:00:00+00:00,33.0885,19.0,6.386363,7.5942073,16.919998,0.0,0.0,0.065,0.129,24140.0,0.21351892,0.04326483886688948,0.22146118,0.12839187821373343,green,Baixo risco — condições normais
2025-10-05 21:00:00+00:00,31.738499,19.0,5.284311,7.5685663,17.28,0.0,0.0,0.065,0.129,24140.0,0.22638306,0.043949770741164684,0.22146118,0.13516641547903419,green,Baixo risco — condições normais
2025-10-05 22:00:00+00:00,28.9385,22.0,5.0845685,5.771239,14.759999,0.0,0.0,0.066,0.129,24140.0,0.29916552,0.03921232745051384,0.22260274,0.16918892227113247,green,Baixo risco — condições normais
2025-10-05 23:00:00+00:00,27.6385,25.0,5.8369675,5.8048253,14.04,0.0,0.0,0.066,0.128,24140.0,0.33012396,0.037785387597978115,0.22146119,0.1839546742849052,green,Baixo risco — condições normais
2025-10-06 00:00:00+00:00,26.2885,30.0,7.3352585,5.4119864,16.199999,0.0,0.0,0.067,0.129,24140.0,0.37382445,0.042009128257632256,0.22374429,0.2079167878255248,green,Baixo risco — condições normais
2025-10-06 01:00:00+00:00,25.8885,32.0,7.9349775,6.849467,16.199999,0.0,0.0,0.067,0.129,24140.0,0.33436215,0.042009128257632256,0.22374429,0.18818563874810934,green,Baixo risco — condições normais
2025-10-06 02:00:00+00:00,25.8885,34.0,8.829618,7.9932976,19.08,0.0,0.0,0.068,0.129,24140.0,0.32791507,0.047545663081109524,0.22488585,0.1877303677611053,green,Baixo risco — condições normais
2025-10-06 03:00:00+00:00,25.0885,36.0,8.972377,7.5170207,18.72,0.0,0.0,0.068,0.129,24140.0,0.31897324,0.046860731206834316,0.22488585,0.18291698722168803,green,Baixo risco — condições normais
2025-10-06 04:00:00+00:00,24.0385,39.0,9.228166,5.6920996,17.28,0.0,0.0,0.069,0.128,24140.0,0.33996356,0.044121003709733486,0.22488585,0.192042279522866,green,Baixo risco — condições normais
2025-10-06 05:00:00+00:00,22.9385,43.0,9.694151,5.1544156,13.32,0.0,0.0,0.069,0.128,24140.0,0.36457536,0.0365867568179965,0.22488585,0.2005810565315187,green,Baixo risco — condições normais
2025-10-06 06:00:00+00:00,21.988499,46.0,9.839064,4.32,13.32,0.0,0.0,0.069,0.128,24140.0,0.380828,0.0365867568179965,0.22488585,0.20870737498626113,green,Baixo risco — condições normais
2025-10-06 07:00:00+00:00,21.5385,48.0,10.064234,4.3349743,11.879999,0.0,0.0,0.07,0.128,24140.0,0.37559646,0.033904108218848705,0.22602741,0.20475028594955802,green,Baixo risco — condições normais
2025-10-06 08:00:00+00:00,21.2885,49.0,10.143622,4.68,11.5199995,0.0,0.0,0.07,0.128,24140.0,0.36304098,0.03321917820721865,0.22602741,0.19813008094206452,green,Baixo risco — condições normais
2025-10-06 09:00:00+00:00,21.0885,50.0,10.262371,4.3349743,11.5199995,0.0,0.0,0.071,0.128,24140.0,0.35638016,0.03327625431120396,0.22716895,0.19482820946723223,green,Baixo risco — condições normais
2025-10-06 10:00:00+00:00,22.488499,47.0,10.616857,3.9763298,11.5199995,0.0,0.0,0.071,0.128,24140.0,0.32342178,0.03327625431120396,0.22716895,0.1783490153029561,green,Baixo risco — condições normais
2025-10-06 11:00:00+00:00,26.238499,38.0,10.798711,8.766573,19.08,0.0,0.0,0.071,0.128,24140.0,0.29430968,0.04765981808304787,0.22716895,0.17098474688827991,green,Baixo risco — condições normais
2025-10-06 12:00:00+00:00,28.738499,34.0,11.32784,10.296251,27.359999,0.0,0.0,0.071,0.128,24140.0,0.29262674,0.06341324001550674,0.22716895,0.17801998928189278,green,Baixo risco — condições normais
2025-10-06 13:00:00+00:00,31.3385,29.0,11.181238,11.384198,26.64,0.0,0.0,0.07,0.127,24140.0,0.25923562,0.061929221265017986,0.22488585,0.1605824208818376,green,Baixo risco — condições normais
2025-10-06 14:00:00+00:00,33.4885,25.0,10.773957,8.669949,25.56,0.0,0.0,0.068,0.127,24140.0,0.22966483,0.059760271571576595,0.22260275,0.14471255196258426,green,Baixo risco — condições normais
2025-10-06 15:00:00+00:00,34.7385,22.0,9.902791,5.6002855,19.8,0.0,0.0,0.067,0.127,24140.0,0.19306867,0.04874429013580084,0.22146119,0.12090647919103503,green,Baixo risco — condições normais
2025-10-06 16:00:00+00:00,35.2385,20.0,8.897084,5.04,14.759999,0.0,0.0,0.066,0.127,24140.0,0.16526988,0.0390981724485755,0.22031964,0.1021840269677341,green,Baixo risco — condições normais
2025-10-06 17:00:00+00:00,35.3385,20.0,8.979047,6.151683,15.84,0.0,0.0,0.065,0.127,24140.0,0.16813181,0.04109589010477066,0.21917808,0.10461385175585747,green,Baixo risco — condições normais
2025-10-06 18:00:00+00:00,35.288498,19.0,8.180062,6.1305785,17.28,0.0,0.0,0.064,0.127,24140.0,0.16593805,0.04377853870391846,0.21803655,0.10485829412937164,green,Baixo risco — condições normais
2025-10-06 19:00:00+00:00,34.788498,19.0,7.772646,6.3690495,16.199999,0.0,0.0,0.064,0.127,24140.0,0.16905314,0.041723741218447685,0.21803655,0.10538843926042318,green,Baixo risco — condições normais
